"pid","final_sale_price"
2408,753105.840744356
2409,516834.585020277
2410,321780.850393571
2411,432405.927154375
2412,156675.387402107
2413,208435.101073935
2414,365228.425091708
2415,356163.358370966
2416,225249.176592707
2417,81572.8375279632
2418,602532.909834592
2419,287373.629587582
2420,481109.54142227
2421,340620.957624647
2422,464893.530236152
2423,234402.000522759
2424,231049.300303855
2425,329855.622469864
2426,529668.741615903
2427,383349.408068338
2428,384539.149365446
2429,271491.225880884
2430,386604.073821382
2431,347367.14546026
2432,159422.503069341
2433,324897.895798029
2434,346875.321380413
2435,234702.795611978
2436,279160.182342958
2437,155724.831342667
2438,85549.8404426369
2439,158472.223847871
2440,49037.9883760241
2441,45347.1275251558
2442,123531.586102684
2443,217268.59294742
2444,88384.7642765813
2445,188000.55233547
2446,217554.733505816
2447,406423.601109632
2448,328161.057050036
2449,354519.528967306
2450,214630.448026349
2451,93049.8292912251
2452,611582.238098544
2453,288597.240495842
2454,171138.130613293
2455,317520.690831411
2456,595300.173718017
2457,137271.124430273
2458,153149.728735643
2459,208446.787768292
2460,160040.624490303
2461,405483.216328027
2462,198686.451921464
2463,153471.0296518
2464,409915.591102339
2465,145621.856352643
2466,139623.44719295
2467,226547.42073804
2468,466295.179281011
2469,218900.585656816
2470,443420.81161066
2471,935494.133383846
2472,45141.2908292304
2473,134369.942965592
2474,165543.38728645
2475,503409.433431775
2476,382531.945803923
2477,78685.6456983632
2478,292643.895323807
2479,79067.370209806
2480,83678.5494589476
2481,638472.203457273
2482,174757.070249142
2483,127386.675901711
2484,251014.610668576
2485,214698.637931292
2486,372151.685459257
2487,50851.8214723064
2488,75383.8493199893
2489,274092.858837766
2490,114586.675470346
2491,930437.425668981
2492,148816.895964487
2493,748188.445500805
2494,358672.305984657
2495,521283.285668457
2496,597741.190093345
2497,351072.879804781
2498,242801.278798634
2499,729729.354514624
2500,39193.7407990257
2501,118330.432073894
2502,240810.298336898
2503,472421.523762061
2504,157325.578853448
2505,133405.634023537
2506,248532.698553131
2507,335440.468660976
2508,373058.431562238
2509,173640.859864658
2510,174939.754211691
2511,356866.2468613
2512,134873.361901197
2513,676598.114489256
2514,273896.874532144
2515,249009.232818354
2516,100084.974202699
2517,54389.12943388
2518,314205.367057149
2519,125614.006319386
2520,168123.939344866
2521,365067.212816584
2522,228883.090884533
2523,339101.86811566
2524,442710.592468478
2525,133668.521407468
2526,182524.135722026
2527,39501.4623653786
2528,795409.624643564
2529,718480.462163965
2530,229844.180612131
2531,198257.030004823
2532,247840.410792958
2533,147551.811491052
2534,115994.879839019
2535,349100.539998259
2536,35154.6277174688
2537,585258.663146656
2538,308929.305833469
2539,105944.580848721
2540,458594.810312111
2541,410830.756038079
2542,141262.120845785
2543,215387.1377279
2544,431002.23023823
2545,170924.123795258
2546,420692.568786087
2547,144289.981242276
2548,139372.044901577
2549,264637.439514033
2550,417760.397210633
2551,757482.41925193
2552,259690.566581967
2553,275798.617097416
2554,640044.063958243
2555,229853.759224523
2556,224244.504392147
2557,296141.469913993
2558,269294.237142943
2559,262231.58975219
2560,185538.203906432
2561,73113.4263093735
2562,128051.37715183
2563,308845.143821322
2564,809227.381269255
2565,152209.001408618
2566,309117.494335692
2567,389093.922383573
2568,269049.027539432
2569,456423.664526722
2570,108527.952705782
2571,87327.9471996827
2572,175059.610767124
2573,278352.098840587
2574,239456.566869563
2575,354010.640910332
2576,130825.184184881
2577,276948.156407433
2578,60576.2268577207
2579,639622.407704859
2580,263727.175169126
2581,284518.010282059
2582,355825.173862415
2583,453052.992414265
2584,116291.841624895
2585,94639.7944979251
2586,285289.134789374
2587,213944.70741302
2588,159422.503069341
2589,169996.052808081
2590,135552.891817672
2591,205780.356308205
2592,268898.868356202
2593,70616.3827676916
2594,44965.1837593387
2595,256283.196417015
2596,385086.656929026
2597,378997.16556703
2598,218251.256481423
2599,338199.630966843
2600,456297.366954539
2601,226476.977136743
2602,569611.998625881
2603,292508.835848092
2604,304091.553783112
2605,142661.642401709
2606,191045.860979196
2607,367442.481718427
2608,216533.775448184
2609,902073.673420068
2610,224248.54679784
2611,937178.918179939
2612,350836.798226683
2613,421359.666672838
2614,953904.239629218
2615,136290.483219243
2616,68551.2823093809
2617,178226.48117139
2618,304044.653837809
2619,306377.825544755
2620,138730.243836241
2621,104190.709651177
2622,248399.213557885
2623,161015.077330052
2624,67104.9381070557
2625,329954.859983092
2626,186731.767040466
2627,193364.804391354
2628,98617.8671760829
2629,238709.752632917
2630,167050.983873069
2631,354173.676798362
2632,313063.359919462
2633,163068.352786968
2634,106859.895978775
2635,507227.216642674
2636,447394.086529644
2637,304547.387143955
2638,1031646.4701423
2639,577927.882432005
2640,194899.586949006
2641,218251.256481423
2642,159397.212992265
2643,263289.670682001
2644,431975.314705695
2645,538147.71218385
2646,85760.7661174688
2647,48687.0494010044
2648,48669.8056356415
2649,330684.274448648
2650,180458.965819464
2651,242447.673725954
2652,51130.8455434132
2653,229105.501806715
2654,532702.820028421
2655,283198.751881867
2656,146304.913049828
2657,259739.312752408
2658,959258.572483328
2659,278878.988834026
2660,194516.466975434
2661,104746.405737869
2662,212946.047520368
2663,258322.420564734
2664,816387.760172952
2665,203304.197426442
2666,268620.755476557
2667,366062.049516246
2668,167544.501398631
2669,107650.235380324
2670,436324.006485158
2671,209957.119208506
2672,244943.924011578
2673,34210.9440034083
2674,74207.2738831016
2675,323966.208714101
2676,425594.913142827
2677,554247.618225656
2678,139558.492185506
2679,71617.8702247427
2680,117460.287544243
2681,108491.243340576
2682,128562.621738335
2683,122876.707097631
2684,366027.350221074
2685,207452.123481602
2686,393975.357743318
2687,131956.218829337
2688,436092.105138784
2689,600134.918213
2690,597792.840667201
2691,235746.044386639
2692,130308.345778765
2693,209597.114981972
2694,228883.143387378
2695,195039.488245188
2696,258037.875659173
2697,43100.1380547085
2698,277928.571399133
2699,570431.507817333
2700,111332.560578067
2701,349490.46702968
2702,84994.9948983496
2703,1031056.07221057
2704,393118.305501273
2705,521715.490890766
2706,222921.775811388
2707,1393172.0729008
2708,326906.43660495
2709,895618.844710953
2710,61874.6765991536
2711,97437.1448780618
2712,229079.649882472
2713,177552.722074515
2714,187576.53573858
2715,736300.417985657
2716,151836.347991008
2717,337943.193677201
2718,328556.31369292
2719,299771.601815591
2720,172832.65320452
2721,133958.142380413
2722,225956.099732305
2723,49693.8595674986
2724,197969.944171472
2725,79040.5218294897
2726,480628.755254879
2727,359340.484485535
2728,309018.457236084
2729,242527.477398396
2730,268750.38495679
2731,677946.542710674
2732,745263.509145619
2733,204365.275572693
2734,237420.156659222
2735,435207.70794848
2736,121094.823296802
2737,386902.498765237
2738,216958.726262121
2739,315594.388670114
2740,270338.855942523
2741,243494.624960723
2742,282765.138322548
2743,781568.798327294
2744,970214.805605227
2745,352944.088548001
2746,328323.992748741
2747,41751.8915643283
2748,238941.275423858
2749,131206.803058575
2750,120012.560485186
2751,346151.548084939
2752,108277.586056797
2753,345317.522468938
2754,420899.062293461
2755,207853.609484293
2756,296757.627732698
2757,332088.566344208
2758,172892.344539722
2759,213162.330406387
2760,1243111.88347892
2761,964661.886967046
2762,270145.246629338
2763,172567.012127706
2764,520365.939176502
2765,234159.36682101
2766,160801.124024082
2767,1046487.2424343
2768,485164.987766923
2769,86647.9289401885
2770,183835.02945509
2771,295132.298310448
2772,216958.726262121
2773,291824.756443769
2774,149309.462708071
2775,115999.311542522
2776,120525.148134854
2777,758498.440156932
2778,59712.1461457312
2779,99178.2315173766
2780,994215.530532917
2781,108564.566820417
2782,512435.093735024
2783,64664.8415989704
2784,72144.5701676568
2785,316414.111002562
2786,242864.648805956
2787,107350.277075917
2788,670445.579286136
2789,110862.27062202
2790,168789.012495567
2791,118305.783745872
2792,64967.0597685137
2793,210676.919247949
2794,89211.5772421222
2795,357384.900381092
2796,335493.810344015
2797,387059.277470396
2798,82555.493247487
2799,145023.894924854
2800,283965.617613927
2801,54458.2419017881
2802,1903962.1793426
2803,341303.505465298
2804,428773.082465231
2805,171800.344047688
2806,244896.306752959
2807,284728.536023303
2808,1290599.77381448
2809,88666.1678359481
2810,431558.002834677
2811,129306.933643114
2812,170008.206511084
2813,352327.663270585
2814,153471.0296518
2815,263155.382316508
2816,94215.2579936701
2817,108139.753792271
2818,182588.942156978
2819,320476.945789547
2820,711680.896255101
2821,402709.414714433
2822,54804.6016083309
2823,453316.31329714
2824,96783.8926281757
2825,243040.051173596
2826,420803.965521356
2827,315295.951003301
2828,210208.742193087
2829,188216.154754141
2830,139876.281687457
2831,87276.4444203436
2832,130491.327395417
2833,456340.567457931
2834,116897.672191302
2835,160519.570289062
2836,624135.752274996
2837,211604.680733331
2838,237924.795461017
2839,372767.775661184
2840,117674.456981934
2841,214400.982058647
2842,320823.259440828
2843,1336620.50136502
2844,787849.42691575
2845,329353.280787888
2846,614685.284671998
2847,163866.836781591
2848,61693.2887400929
2849,82691.4664040941
2850,258154.47248194
2851,284547.654821098
2852,940936.07459181
2853,142176.16424442
2854,839231.301597437
2855,479606.615247453
2856,210049.774857111
2857,44516.1350198355
2858,66546.4706571532
2859,148323.102849293
2860,246981.785189655
2861,171228.26329828
2862,153023.574805398
2863,430946.991384086
2864,427428.291026241
2865,154645.701374651
2866,393870.524561222
2867,914756.613547687
2868,87722.2327468393
2869,190229.603651775
2870,396721.90691517
2871,171868.852234978
2872,59039.7225695144
2873,459578.338089866
2874,310592.609156361
2875,1095872.73933595
2876,273766.330595599
2877,488806.387151891
2878,189471.921289644
2879,71294.6187628155
2880,409020.185187827
2881,124010.602176233
2882,99350.65104937
2883,73501.8473615203
2884,371128.671477246
2885,179038.002509385
2886,63560.2679989553
2887,65142.5770154832
2888,606686.204406137
2889,200670.656237758
2890,71949.4853318952
2891,65295.3160711403
2892,131687.029611552
2893,328029.737294809
2894,218942.878870883
2895,178910.753030922
2896,372564.478418309
2897,809168.663844465
2898,164787.903329661
2899,159991.050369613
2900,164678.557339183
2901,88286.1784822212
2902,147581.339395554
2903,173840.145753204
2904,443885.153692221
2905,253859.139344591
2906,381835.172632196
2907,67302.9048725642
2908,380472.179318494
2909,246693.052316932
2910,269726.644620738
2911,79024.6929508149
2912,103059.92562455
2913,877287.9838304
2914,309384.923367972
2915,105623.260011661
2916,384987.725673478
2917,308238.530691945
2918,202019.451596611
2919,445986.237797243
2920,222080.263584259
2921,305889.985463864
2922,63637.8093454926
2923,293541.097522713
2924,264428.58332954
2925,139317.281623344
2926,235697.642288866
2927,246965.135782252
2928,206533.236672904
2929,323799.999662033
2930,420358.060166805
2931,79018.7501770368
2932,117064.778861671
2933,225520.299905195
2934,217646.266645831
2935,248591.802187271
2936,967215.75773774
2937,155804.642653646
2938,320033.811266398
2939,497034.577639706
2940,71610.3615911801
2941,119520.28087615
2942,131889.305204304
2943,167875.230568767
2944,303705.179088188
2945,136182.942797893
2946,129761.605543282
2947,198522.48025622
2948,614647.894438467
2949,295832.016123433
2950,243850.923370993
2951,274326.649626324
2952,83868.160391862
2953,1416556.11138975
2954,379326.699939397
2955,258425.811315903
2956,873627.973218501
2957,77449.803789871
2958,179004.011039497
2959,76970.7680222004
2960,133724.813399265
2961,731535.607498717
2962,429107.09084852
2963,1247030.38056704
2964,81813.2346554888
2965,321692.573017813
2966,157451.449391122
2967,125614.006319386
2968,43604.6271721094
2969,287479.149900416
2970,301804.769641364
2971,170843.494250238
2972,202932.441282912
2973,62906.7790189578
2974,121576.22793521
2975,589845.984493824
2976,525508.568437542
2977,349612.564031975
2978,632713.034354481
2979,155283.751292417
2980,329453.763272831
2981,607635.198791352
2982,82510.1785523984
2983,43927.1582943045
2984,423737.350681315
2985,87106.5194654676
2986,103987.872454884
2987,539050.044078912
2988,128705.424433698
2989,81148.102732951
2990,345887.655113665
2991,262643.606913988
2992,83524.631436503
2993,232415.040375852
2994,141504.579791175
2995,136002.036529146
2996,111419.234713508
2997,552401.554669401
2998,73237.307619673
2999,425058.168278636
3000,55910.516127319
3001,125371.6080179
3002,244906.870736548
3003,449813.968116111
3004,109250.33668028
3005,225858.058029125
3006,688471.941822605
3007,279461.02361166
3008,180461.762814324
3009,397654.334597776
3010,224398.720440379
3011,102011.498188065
3012,891133.169419663
3013,253670.021666666
3014,238072.401706971
3015,426465.436661412
3016,272056.451017181
3017,149498.346590928
3018,68917.1763679567
3019,89089.3460045227
3020,109527.33146489
3021,220389.005883222
3022,517971.708772684
3023,160591.698438449
3024,236656.992107163
3025,156004.935727979
3026,72498.164580786
3027,85986.8585126137
3028,140477.499218499
3029,332228.832327026
3030,710172.258450833
3031,426701.683529994
3032,332649.53617929
3033,325400.654699916
3034,301972.320475497
3035,101036.598406641
3036,147990.368853223
3037,247208.887879911
3038,2443653.52120652
3039,338296.160030361
3040,185505.302517821
3041,64232.5860680823
3042,221242.764268462
3043,211583.094068654
3044,695312.084987303
3045,503388.524274586
3046,164108.339139091
3047,168988.170921885
3048,224823.499529334
3049,541246.933227238
3050,94849.683263858
3051,288638.322319362
3052,404213.844454197
3053,34329.2376264304
3054,201522.872585489
3055,305381.179724674
3056,249987.182858923
3057,183072.270128278
3058,1016933.21022319
3059,486195.200334939
3060,1260772.04239942
3061,47510.3601087092
3062,52494.2368357587
3063,150771.784124102
3064,150242.03030353
3065,25537.300480907
3066,924826.902251981
3067,244280.732385517
3068,230139.451672658
3069,56983.5360529782
3070,1329198.37600337
3071,350225.591603459
3072,827271.121586562
3073,466502.907745003
3074,366651.088168308
3075,114508.252503306
3076,162674.420598633
3077,71930.1664775759
3078,57320.5006430424
3079,660813.339239586
3080,77137.7139798552
3081,299636.746841753
3082,154709.266552956
3083,1221220.04752853
3084,124556.624519101
3085,426701.146663417
3086,92893.1121142714
3087,114241.073776797
3088,33463.7238554626
3089,94584.3476447633
3090,112813.314537468
3091,101337.758978213
3092,564570.330033234
3093,331107.968570545
3094,304631.385527556
3095,322742.274619726
3096,438325.720338825
3097,488434.557560008
3098,85687.2081783577
3099,273358.875810945
3100,50851.8214723064
3101,398598.280431703
3102,164347.304026423
3103,261444.849352642
3104,285088.349181044
3105,164109.238895655
3106,594908.437388288
3107,127170.390856496
3108,85526.1397514517
3109,63504.2187491559
3110,242527.477398396
3111,196897.780735415
3112,259812.013083455
3113,657678.095027263
3114,188801.449670931
3115,222627.549713393
3116,144942.064826743
3117,1415493.44200651
3118,172318.199962817
3119,360025.683416958
3120,473834.498110223
3121,311065.440279352
3122,128063.028046708
3123,741542.038291321
3124,239596.293295286
3125,311478.651679008
3126,586262.635936589
3127,434756.41063319
3128,415551.820089602
3129,506483.31929133
3130,72864.7850484361
3131,1396109.53682112
3132,42971.8567399408
3133,166185.275061917
3134,330056.987042818
3135,144636.1619696
3136,95035.8342718995
3137,711670.934066494
3138,78148.5550202464
3139,246004.356273139
3140,383604.6372875
3141,116707.141632098
3142,507553.931867596
3143,303878.351005279
3144,435741.575708532
3145,324072.689356268
3146,56751.4654509609
3147,250096.151269508
3148,500430.974945803
3149,1208814.20451634
3150,435270.397735534
3151,68981.3711213933
3152,89368.7669818592
3153,477906.820132922
3154,372875.605818188
3155,754250.783771754
3156,355085.160491747
3157,161342.766477411
3158,177890.078070495
3159,363478.791826906
3160,184975.044463051
3161,526393.100393164
3162,355127.063665329
3163,764983.157654916
3164,250332.535835484
3165,202753.031396536
3166,173914.386175526
3167,86647.9289401885
3168,1184409.30765304
3169,127013.575787145
3170,85655.0674555153
3171,132456.178807221
3172,117676.317637013
3173,316062.894596634
3174,533351.142623375
3175,97782.165692984
3176,195241.334700589
3177,565347.411046433
3178,189794.600796519
3179,134581.068105193
3180,1461193.90647498
3181,196217.581166917
3182,554762.899068515
3183,151697.760570526
3184,182151.175505143
3185,226438.953526949
3186,185479.693519356
3187,196301.324554546
3188,212480.311943689
3189,261941.921168849
3190,232729.30009316
3191,67006.1714905509
3192,501446.024773726
3193,144141.467340925
3194,362750.761985786
3195,133212.579039713
3196,406578.110266142
3197,529431.000710613
3198,653861.1537907
3199,354461.568797561
3200,116481.424433793
3201,295149.892202173
3202,856031.569505113
3203,71264.606625127
3204,157451.449391122
3205,818299.177476862
3206,655416.915031804
3207,272408.561655049
3208,89421.3313696428
3209,311515.816367545
3210,91783.9086109647
3211,199882.611898746
3212,620835.924067399
3213,405822.68935621
3214,256405.123632419
3215,1547215.9207783
3216,166719.457534667
3217,120059.938169885
3218,150758.038052903
3219,78740.4656354371
3220,462925.679170587
3221,150387.848755417
3222,104715.63010761
3223,339135.46394526
3224,141981.179090251
3225,155801.30248212
3226,414381.291482976
3227,137012.558972418
3228,297964.557187449
3229,52408.7920346072
3230,53450.6703483238
3231,147306.713886271
3232,279164.895601597
3233,87375.5342754748
3234,148360.761647211
3235,200129.84741847
3236,256600.953369698
3237,339285.457026841
3238,142437.967575274
3239,435348.251601707
3240,74135.7919996187
3241,474668.719337393
3242,69041.8540560178
3243,482643.716401223
3244,59193.009185723
3245,55367.9800241714
3246,71501.4763654732
3247,225906.826532929
3248,113964.21861118
3249,354249.077817827
3250,158921.106302226
3251,309677.952938728
3252,122707.10946746
3253,178820.136236196
3254,165649.815029506
3255,209917.030426892
3256,817620.548283059
3257,461540.841539859
3258,332124.707367141
3259,361874.708722198
3260,111331.920749026
3261,171520.20905464
3262,34799.3409734857
3263,662373.902585902
3264,86567.8967490415
3265,548821.366160224
3266,208954.008676415
3267,72007.9424225006
3268,315285.697268932
3269,162277.751065797
3270,100713.716717889
3271,215198.239070813
3272,100166.83705542
3273,199628.093028841
3274,290362.276169861
3275,78612.8478850247
3276,277743.356289653
3277,444330.212694045
3278,129716.220112613
3279,186925.648945962
3280,290991.504953627
3281,300731.623813258
3282,352135.50489527
3283,279119.504720223
3284,302137.292847744
3285,114324.763892329
3286,439339.310788066
3287,879861.411598863
3288,115144.257457434
3289,305994.33392413
3290,438527.345562196
3291,325915.969715992
3292,121361.641449839
3293,78160.2320757459
3294,240713.431115515
3295,638862.23044269
3296,51732.587931131
3297,1590306.44937006
3298,232258.872893413
3299,376121.653493933
3300,228686.008834949
3301,390714.86117814
3302,252467.422284938
3303,407920.708471389
3304,467541.582484149
3305,125839.030600219
3306,1737808.72445602
3307,172965.258221252
3308,411239.895601238
3309,458594.810312111
3310,169515.153881412
3311,229105.501806715
3312,87777.9491172493
3313,199308.018746245
3314,80109.1209226314
3315,92007.1254155232
3316,392876.51436268
3317,317530.441363014
3318,253684.387731975
3319,272275.160202653
3320,176802.888369943
3321,171450.773406766
3322,162941.346302817
3323,942885.719998132
3324,665063.429680578
3325,426962.59896035
3326,198822.196643238
3327,89317.2059245894
3328,112289.333326781
3329,879707.34323086
3330,307963.863349956
3331,49837.7876708835
3332,220750.86212452
3333,170228.75243923
3334,451185.655303296
3335,105282.159853311
3336,102438.38661284
3337,309856.323948883
3338,66842.3797991454
3339,393738.813892623
3340,137365.83784427
3341,122067.142850392
3342,925940.914363536
3343,402718.759306837
3344,88380.788581259
3345,678058.065904489
3346,115585.428798513
3347,93604.6505359164
3348,181665.775742664
3349,212005.041702124
3350,117969.024448994
3351,1147799.74251836
3352,507067.585476326
3353,560844.123140931
3354,731718.37447317
3355,105125.258495674
3356,170244.309720906
3357,121112.892014881
3358,181123.656850433
3359,758889.617153515
3360,90120.3590008197
3361,146969.428109645
3362,190294.609696867
3363,171369.768283762
3364,476558.880426385
3365,590787.322758031
3366,312577.38127393
3367,1181299.65461882
3368,223932.647695867
3369,204551.169330339
3370,216114.193165463
3371,449040.782731679
3372,128237.037336415
3373,341306.982563567
3374,235860.429294845
3375,130765.182913824
3376,338394.056429785
3377,142881.577809618
3378,262679.26890166
3379,50534.7297721861
3380,497185.414033893
3381,120098.881935774
3382,73477.8018828152
3383,87642.28043734
3384,278196.036401839
3385,199595.704142694
3386,218652.179821871
3387,380165.926488825
3388,701566.329419557
3389,69791.2663491342
3390,65996.3225592941
3391,243968.601752599
3392,404584.575041038
3393,507048.890625718
3394,131838.934373845
3395,527340.705879521
3396,135756.021236014
3397,172642.480503518
3398,292208.914347269
3399,545630.283236443
3400,679152.064805937
3401,148833.640929598
3402,54407.7664513103
3403,192434.681868031
3404,195106.341365097
3405,103974.77993838
3406,586146.105709832
3407,396838.908933627
3408,1116712.2587849
3409,367624.915648829
3410,345058.158968235
3411,166036.775278215
3412,472506.337729758
3413,288495.800264349
3414,264128.410925524
3415,494694.140247374
3416,221976.397967676
3417,278430.200059598
3418,444880.796155585
3419,476471.538291536
3420,135583.460478002
3421,104589.204884468
3422,327523.400206173
3423,171826.659690972
3424,440235.065780363
3425,513252.237822147
3426,155581.453466808
3427,559467.223668146
3428,364197.8453878
3429,683708.767464567
3430,892734.994112955
3431,312628.911942099
3432,167974.665665018
3433,112586.102843332
3434,378503.98022595
3435,545093.392700254
3436,54591.3930086638
3437,111331.920749026
3438,321122.926050717
3439,148206.983590669
3440,67157.3246942206
3441,130808.447685161
3442,293125.922894542
3443,198845.415334504
3444,63963.763801817
3445,262298.846249004
3446,557493.740581395
3447,386834.962171674
3448,376273.389286653
3449,307097.528124572
3450,211049.510072621
3451,316750.505152693
3452,215628.540359712
3453,374937.222998445
3454,616616.746445919
3455,488195.766257643
3456,287450.433181081
3457,267286.137854369
3458,722496.284687672
3459,688043.277439176
3460,69921.3478296091
3461,345785.654816658
3462,54163.2542032982
3463,246003.484358863
3464,185348.455196265
3465,1058626.09003084
3466,281518.340082391
3467,218661.134404177
3468,331380.777224611
3469,226670.7847851
3470,547753.298110715
3471,326474.613723395
3472,218435.405400153
3473,280718.949712031
3474,69518.9955526183
3475,105169.741648959
3476,375304.686285993
3477,361874.822222535
3478,404188.300877715
3479,615436.557874598
3480,293455.997861637
3481,556422.046403885
3482,354968.698299136
3483,154724.257530392
3484,294647.400813515
3485,293148.239741704
3486,193274.774370107
3487,331277.943680634
3488,344841.062678972
3489,228771.470281003
3490,169540.430390002
3491,662756.880516739
3492,59016.3289610162
3493,269971.761731333
3494,847798.998969211
3495,706939.787769135
3496,1288416.99739984
3497,90121.5045273794
3498,1070249.85496364
3499,161441.459728459
3500,53656.2810768762
3501,190017.189074861
3502,170986.42942057
3503,56983.0964609387
3504,405935.096969615
3505,42702.2820637015
3506,477032.168093532
3507,561112.772970184
3508,282361.056138732
3509,163156.135649005
3510,375653.525296283
3511,607767.846671724
3512,119702.975431443
3513,34359.8268869107
3514,170789.611844747
3515,54650.5472866187
3516,305209.346463797
3517,574418.247480761
3518,111484.899853565
3519,126948.868858484
3520,161981.587100941
3521,132121.730674367
3522,881078.044964055
3523,148383.461371656
3524,56856.7430764931
3525,586269.689005994
3526,168950.001603404
3527,195150.961711228
3528,243727.393229154
3529,103151.444541216
3530,333187.528225952
3531,185304.763746748
3532,774337.716336404
3533,332746.988803559
3534,59894.5343848195
3535,267056.1167342
3536,385098.966114544
3537,59687.5547724816
3538,80058.4129081656
3539,72568.3278338784
3540,452572.601841427
3541,309662.947144417
3542,585052.761692852
3543,339847.203137418
3544,283856.69400592
3545,193151.008811459
3546,161708.670478636
3547,173539.00483184
3548,258035.373918108
3549,155373.089355642
3550,61693.2887400929
3551,497161.072536566
3552,331376.800353388
3553,81528.0519528851
3554,885875.246186752
3555,526425.671266532
3556,305683.258572929
3557,1443651.83004687
3558,310551.955387723
3559,206002.804869167
3560,567776.247867412
3561,226806.343253722
3562,476706.490786251
3563,33629.3074316016
3564,874290.61777972
3565,142896.608646
3566,247135.923164967
3567,744538.937539337
3568,126543.922751896
3569,300490.419193647
3570,859230.397437437
3571,355756.245223004
3572,139846.213754089
3573,320858.903611266
3574,431651.223214434
3575,208580.477756354
3576,973934.650203481
3577,113743.497815061
3578,75697.423560004
3579,63224.1916947476
3580,58603.8631830548
3581,61858.2266917332
3582,355093.582523425
3583,176802.704465525
3584,88986.8652856686
3585,176896.432463113
3586,95234.7074534198
3587,488798.427432217
3588,249870.576230908
3589,221218.977944094
3590,235938.189325993
3591,495993.947566354
3592,208705.534194537
3593,132025.21503314
3594,145030.446351216
3595,254877.747645842
3596,125689.037871136
3597,370013.998489794
3598,381210.134606159
3599,139841.77821563
3600,131794.62373106
3601,129275.485004632
3602,836444.067613608
3603,128826.112505908
3604,572557.12820661
3605,148036.807901136
3606,58752.0653988406
3607,472032.341620452
3608,39472.168631216
3609,67313.729294788
3610,492295.457343734
3611,395387.701066192
3612,262222.219238994
3613,582324.88340852
3614,53090.6762739374
3615,97610.3180501106
3616,44886.8929699961
3617,390678.094314598
3618,99115.1640488
3619,184212.62739932
3620,534927.916471819
3621,405120.557089115
3622,479030.32368682
3623,428235.369993604
3624,510706.444736353
3625,250864.404202092
3626,192776.570760274
3627,570271.172312937
3628,823201.384117953
3629,108657.548982455
3630,68488.7383395511
3631,137347.972309481
3632,68259.5566486284
3633,54564.0324291283
3634,452739.160266005
3635,586526.09865231
3636,321223.340549493
3637,542683.795999006
3638,218497.599745594
3639,145151.887873041
3640,703240.577025654
3641,187820.016313912
3642,139770.314820821
3643,261347.071926348
3644,185032.717848838
3645,319560.455851032
3646,61874.391459206
3647,130895.452645374
3648,88787.0672766481
3649,416001.859610926
3650,357294.530403021
3651,192334.553532586
3652,97829.6801627633
3653,303277.076280616
3654,197865.979265868
3655,900825.1947578
3656,330458.777770781
3657,60283.5821597373
3658,90979.0123475697
3659,197105.212483613
3660,372466.237942047
3661,74676.5217564123
3662,390147.656713814
3663,124027.301391088
3664,43424.2206634956
3665,259722.231242861
3666,243620.854198436
3667,277104.032883853
3668,663409.621734649
3669,72056.7521405166
3670,209091.460270015
3671,395211.597549508
3672,479810.375066102
3673,138003.75744259
3674,211001.118147533
3675,347776.007932499
3676,399266.0216356
3677,115222.572524884
3678,950382.081538421
3679,72983.2178026288
3680,78848.2405919399
3681,321106.290046954
3682,1412912.16493169
3683,502425.665348049
3684,135688.953492182
3685,70487.7352386728
3686,111687.70155959
3687,43976.7871288691
3688,307917.750495378
3689,166759.896705786
3690,247612.871568481
3691,396028.552495939
3692,211518.90020238
3693,295124.496151276
3694,276467.377621448
3695,359371.635286769
3696,693385.698134179
3697,134918.733706238
3698,402653.561578256
3699,179328.953997043
3700,77550.0389338496
3701,212983.722423139
3702,484504.00755736
3703,412976.198110429
3704,355535.106334809
3705,47700.9272012922
3706,253574.868696939
3707,726093.433147953
3708,333871.866063948
3709,559497.079785274
3710,357109.775438507
3711,204045.804429482
3712,79649.8977204953
3713,377488.285010855
3714,131948.733297562
3715,400395.137199415
3716,398752.097386686
3717,559736.286221942
3718,839008.742955389
3719,156318.619059796
3720,64967.0597685137
3721,206435.325909503
3722,94490.6984291729
3723,205540.779216175
3724,297215.282758092
3725,28937.2919816246
3726,243315.2562295
3727,338139.904292399
3728,300239.9926314
3729,39879.2161243157
3730,127733.509161801
3731,240433.003580946
3732,225956.099732305
3733,674815.954319307
3734,217144.047151518
3735,627093.633033217
3736,553447.259007287
3737,37191.8145927852
3738,314745.585436589
3739,297611.269764686
3740,129955.478119916
3741,279648.062650924
3742,30549.7761827896
3743,588773.954744855
3744,225896.989812755
3745,349697.916645325
3746,174549.333084646
3747,181966.345985201
3748,58400.0249780415
3749,231043.252748065
3750,418330.422917376
3751,240790.254679728
3752,199742.786757806
3753,280500.072641817
3754,329915.303771897
3755,265486.059819869
3756,254451.071819262
3757,170967.806289196
3758,317849.965459507
3759,137444.518064836
3760,183425.066677043
3761,72975.1063519545
3762,603937.101028478
3763,859531.227854436
3764,103627.042044017
3765,175253.737040251
3766,565866.031428212
3767,431614.776741558
3768,69775.5341135929
3769,171111.222023644
3770,128159.280418258
3771,408534.543184557
3772,191985.680190598
3773,558283.850729851
3774,737824.010519038
3775,155105.29229052
3776,64967.0597685137
3777,158181.168023102
3778,666804.443431954
3779,328812.722015873
3780,107881.849834621
3781,516253.248978326
3782,114324.763892329
3783,250455.432295345
3784,289740.718812801
